AAM,lograte
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24],0.5216411411876871
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([H:16])([H:17])[C:18]([H:19])([H:20])[C:21]([H:22])([H:23])[H:24]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([H:16])([H:17])[C:18]([H:19])([H:20])[C:21]([H:22])([H:23])[H:24],0.1594154750689011
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([H:16])([H:17])[C:18]([H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27]>>[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([H:16])([H:17])[C:18]([H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27],1.8060198168143093
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([C:16]([H:17])([H:18])[H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27]>>[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([C:16]([H:17])([H:18])[H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27],1.220065779873061
[H:1][C:2](=[C:3]([H:4])[C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([C:16]([H:17])([H:18])[H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27]>>[H:12][O:13][O:14][C:15]([C:16]([H:17])([H:18])[H:19])([C:20]([H:21])([H:22])[H:23])[C:24]([H:25])([H:26])[H:27].[H:1][C:2](=[C:3]([H:4])[C:5]([H:6])([H:7])[H:8])[C:9]([H:10])[H:11],0.5403389108561363
[H:1][C:2]([H:3])([H:4])[H:5].[O:6][O:7][C:8]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])[H:4].[H:5][O:6][O:7][C:8]([C:9]([H:10])([H:11])[H:12])([C:13]([H:14])([H:15])[H:16])[C:17]([H:18])([H:19])[H:20],-0.4904221262131104
[H:1][H:2].[O:3][O:4][C:5]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1].[H:2][O:3][O:4][C:5]([C:6]([H:7])([H:8])[H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17],0.8258794526797758
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[H:8].[O:9][O:10][C:11]([C:12]([H:13])([H:14])[H:15])([C:16]([H:17])([H:18])[H:19])[C:20]([H:21])([H:22])[H:23]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[H:8].[H:4][O:9][O:10][C:11]([C:12]([H:13])([H:14])[H:15])([C:16]([H:17])([H:18])[H:19])[C:20]([H:21])([H:22])[H:23],0.5591337218557039
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12][O:13][C:14]([C:15]([H:16])([H:17])[H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[H:11].[H:7][O:12][O:13][C:14]([C:15]([H:16])([H:17])[H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26],1.173174649480391
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12][O:13][C:14]([C:15]([H:16])([H:17])[H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[H:4][O:12][O:13][C:14]([C:15]([H:16])([H:17])[H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26],1.1290317242613759
[H:1][O:2][C:3]([H:4])([H:5])[H:6].[O:7][O:8][C:9]([C:10]([H:11])([H:12])[H:13])([C:14]([H:15])([H:16])[H:17])[C:18]([H:19])([H:20])[H:21]>>[H:1][O:2][C:3]([H:4])[H:5].[H:6][O:7][O:8][C:9]([C:10]([H:11])([H:12])[H:13])([C:14]([H:15])([H:16])[H:17])[C:18]([H:19])([H:20])[H:21],1.1456663297159557
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[H:9].[O:10][O:11][C:12]([C:13]([H:14])([H:15])[H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24]>>[H:1][O:2][C:3]([H:4])[C:6]([H:7])([H:8])[H:9].[H:5][O:10][O:11][C:12]([C:13]([H:14])([H:15])[H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24],1.2552191011345448
[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[O:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([C:15]([H:16])([H:17])[H:18])[C:19]([H:20])([H:21])[H:22]>>[H:3][O:8][O:9][C:10]([H:11])([H:12])[C:13]([H:14])([C:15]([H:16])([H:17])[H:18])[C:19]([H:20])([H:21])[H:22].[O:1]=[C:2][C:4]([H:5])([H:6])[H:7],3.2610204882067304
[O:1]=[C:2]([H:3])[C:4]([H:5])([H:6])[H:7].[O:8][O:9][C:10]([C:11]([H:12])([H:13])[H:14])([C:15]([H:16])([H:17])[H:18])[C:19]([H:20])([H:21])[H:22]>>[H:3][O:8][O:9][C:10]([C:11]([H:12])([H:13])[H:14])([C:15]([H:16])([H:17])[H:18])[C:19]([H:20])([H:21])[H:22].[O:1]=[C:2][C:4]([H:5])([H:6])[H:7],2.7632472690962646
[O:1]=[C:2]([H:3])[C:4]([H:5])=[C:6]([H:7])[H:8].[O:9][O:10][C:11]([H:12])([H:13])[C:14]([H:15])([C:16]([H:17])([H:18])[H:19])[C:20]([H:21])([H:22])[H:23]>>[H:3][O:9][O:10][C:11]([H:12])([H:13])[C:14]([H:15])([C:16]([H:17])([H:18])[H:19])[C:20]([H:21])([H:22])[H:23].[O:1]=[C:2][C:4]([H:5])=[C:6]([H:7])[H:8],2.747438525183543
[O:1]=[C:2]([H:3])[C:4]([H:5])=[C:6]([H:7])[H:8].[O:9][O:10][C:11]([C:12]([H:13])([H:14])[H:15])([C:16]([H:17])([H:18])[H:19])[C:20]([H:21])([H:22])[H:23]>>[H:3][O:9][O:10][C:11]([C:12]([H:13])([H:14])[H:15])([C:16]([H:17])([H:18])[H:19])[C:20]([H:21])([H:22])[H:23].[O:1]=[C:2][C:4]([H:5])=[C:6]([H:7])[H:8],2.25502050375723
[H:1][O:2][O:3][H:4].[O:5][O:6][C:7]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19]>>[H:1][O:5][O:6][C:7]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19].[O:2][O:3][H:4],2.084523827832168
[O:1]=[C:2]([H:3])[H:4].[O:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19]>>[H:4][O:5][O:6][C:7]([H:8])([H:9])[C:10]([H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19].[O:1]=[C:2][H:3],2.6521746310573358
[O:1]=[C:2]([H:3])[H:4].[O:5][O:6][C:7]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19]>>[H:4][O:5][O:6][C:7]([C:8]([H:9])([H:10])[H:11])([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19].[O:1]=[C:2][H:3],2.4515006137373723
[H:1][C:2]([H:3])([H:4])[H:5].[O:6][O:7][C:8]([H:9])([H:10])[C:11]([H:12])([C:13]([H:14])([H:15])[H:16])[C:17]([H:18])([H:19])[H:20]>>[H:1][C:2]([H:3])[H:4].[H:5][O:6][O:7][C:8]([H:9])([H:10])[C:11]([H:12])([C:13]([H:14])([H:15])[H:16])[C:17]([H:18])([H:19])[H:20],0.0907760929789974
[H:1][H:2].[O:3][O:4][C:5]([H:6])([H:7])[C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1].[H:2][O:3][O:4][C:5]([H:6])([H:7])[C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17],0.8690254429915918
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[H:8].[O:9][O:10][C:11]([H:12])([H:13])[C:14]([H:15])([C:16]([H:17])([H:18])[H:19])[C:20]([H:21])([H:22])[H:23]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[H:8].[H:4][O:9][O:10][C:11]([H:12])([H:13])[C:14]([H:15])([C:16]([H:17])([H:18])[H:19])[C:20]([H:21])([H:22])[H:23],0.5488303810521291
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26]>>[H:1][C:2]([H:3])([H:4])[C:5]([H:6])[C:8]([H:9])([H:10])[H:11].[H:7][O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26],1.0178549392769018
[H:1][C:2]([H:3])([H:4])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26]>>[H:1][C:2]([H:3])[C:5]([H:6])([H:7])[C:8]([H:9])([H:10])[H:11].[H:4][O:12][O:13][C:14]([H:15])([H:16])[C:17]([H:18])([C:19]([H:20])([H:21])[H:22])[C:23]([H:24])([H:25])[H:26],0.39709687924858855
[H:1][O:2][C:3]([H:4])([H:5])[H:6].[O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([C:14]([H:15])([H:16])[H:17])[C:18]([H:19])([H:20])[H:21]>>[H:1][O:2][C:3]([H:4])[H:5].[H:6][O:7][O:8][C:9]([H:10])([H:11])[C:12]([H:13])([C:14]([H:15])([H:16])[H:17])[C:18]([H:19])([H:20])[H:21],0.6118672126174757
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([H:8])[H:9].[O:10][O:11][C:12]([H:13])([H:14])[C:15]([H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24]>>[H:1][O:2][C:3]([H:4])[C:6]([H:7])([H:8])[H:9].[H:5][O:10][O:11][C:12]([H:13])([H:14])[C:15]([H:16])([C:17]([H:18])([H:19])[H:20])[C:21]([H:22])([H:23])[H:24],1.468118017733542
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][C:3]([O:2])([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],5.814685680227639
[H:1][C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10].[O:11]=[C:12]([H:13])[H:14]>>[H:1][C:2]([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[C:12]([O:11])([H:13])[H:14],3.1327916466814103
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][C:2]([H:3])([H:4])[C:6]([O:5])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],1.266592511451475
[O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[H:3][O:14][O:15][H:16].[O:1]=[C:2][C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13],3.454186225195637
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17]>>[H:1][C:2]([H:3])([H:4])[H:7].[O:5]=[C:6][C:8]([H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17],3.8318483915384105
[H:1].[O:2]=[C:3]([H:4])[C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1][H:4].[O:2]=[C:3][C:5]([H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],6.77769393976513
[O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][O:15][H:16].[O:1]=[C:2]([H:3])[C:4]([H:5])([C:6]([H:7])[H:8])[C:10]([H:11])([H:12])[H:13],1.1214912078012853
[O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[H:9][O:14][O:15][C:16]([H:17])([H:18])[H:19].[O:1]=[C:2]([H:3])[C:4]([H:5])([C:6]([H:7])[H:8])[C:10]([H:11])([H:12])[H:13],-0.2331945672459626
[H:1][C:2]([H:3])=[C:4]([H:5])[C:6]([H:7])([H:8])[H:9].[O:10]=[C:11][H:12]>>[H:1][C:2]([H:3])[C:4]([H:5])([C:6]([H:7])([H:8])[H:9])[C:11](=[O:10])[H:12],4.12421152849722
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8]([H:9])=[C:10]([H:11])[H:12]>>[H:1][C:2]([H:3])([H:4])[C:8]([C:6](=[O:5])[H:7])([H:9])[C:10]([H:11])[H:12],2.800565019766459
[O:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15]>>[O:1]([O:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])[H:14])[H:15],6.714230023444375
[O:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15]>>[O:1]([O:2][C:3]([H:4])([H:5])[C:6]([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[H:15])[H:7],5.665453403055188
[O:1][O:2][C:3]([H:4])([H:5])[C:6]([O:7][O:8][H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])([H:16])[H:17]>>[O:1]([O:2][C:3]([H:4])([H:5])[C:6]([O:7][O:8][H:9])([C:10]([H:11])([H:12])[H:13])[C:14]([H:15])[H:16])[H:17],6.172517415414442
[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][H:17]>>[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7]([C:8]([H:9])[H:10])([C:11]([H:12])([H:13])[H:14])[O:15][O:16][H:17],1.1727372321712153
[O:1][O:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])([H:10])[H:11])[C:12]([H:13])([H:14])[O:15][O:16][H:17]>>[O:1]([O:2][C:3]([H:4])([H:5])[C:6]([H:7])([C:8]([H:9])[H:10])[C:12]([H:13])([H:14])[O:15][O:16][H:17])[H:11],7.087841139650721
[H:12][O:13][O:14][C:15]([H:16])[H:17].[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])=[C:9]([H:10])[H:11]>>[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7]([H:8])([C:9]([H:10])[H:11])[C:15]([O:14][O:13][H:12])([H:16])[H:17],2.4581915143765314
[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14].[O:15][O:16][H:17]>>[H:1][O:2][O:3][C:4]([H:5])([H:6])[C:7]([C:8]([H:9])([H:10])[O:15][O:16][H:17])[C:11]([H:12])([H:13])[H:14],1.3742003949645896
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][H:15]>>[H:1][C:2]([H:3])[C:4]([C:5]([H:6])([H:7])[H:8])([C:9]([H:10])([H:11])[H:12])[O:13][O:14][H:15],1.2283758537104237
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][H:15]>>[H:1][C:2]([H:3])([C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12])[O:13][O:14][H:15],2.88848728993279
[H:1].[H:2][C:3]([H:4])=[C:5]([C:6]([H:7])([H:8])[H:9])[C:10]([H:11])([H:12])[H:13]>>[H:1][H:9].[H:2][C:3]([H:4])=[C:5]([C:6]([H:7])[H:8])[C:10]([H:11])([H:12])[H:13],5.762151654175207
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13],6.864034308361508
[H:13][C:14]([H:15])[H:16].[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][C:14]([H:13])([H:15])[H:16],3.5145976875388736
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][H:15]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][H:15],2.312417316997549
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15](=[O:16])[H:17]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15](=[O:16])[H:17],3.8327716937702045
[H:13][C:14]([H:15])[C:16]([H:17])=[C:18]([H:19])[H:20].[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][C:14]([H:13])([H:15])[C:16]([H:17])=[C:18]([H:19])[H:20],0.7846811652032454
[H:13][C:14]([H:15])=[C:16][C:17]([H:18])([H:19])[H:20].[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][C:16](=[C:14]([H:13])[H:15])[C:17]([H:18])([H:19])[H:20],3.7377026672629334
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][H:14]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][H:14],6.295151676077102
[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12].[O:13][O:14][C:15]([H:16])([H:17])[H:18]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][O:13][O:14][C:15]([H:16])([H:17])[H:18],1.065581708083266
[O:1][C:2]([H:3])([H:4])[C:5](=[C:6]([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[O:1]([C:2]([H:3])([H:4])[C:5](=[C:6]([H:7])[H:8])[C:9]([H:10])[H:11])[H:12],7.55482505222462
[H:1].[O:2]=[C:3]([H:4])[C:5](=[C:6]([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:3]([O:2])([H:4])[C:5](=[C:6]([H:7])[H:8])[C:9]([H:10])([H:11])[H:12],5.418025050991393
[H:1][H:2].[H:3][O:4][C:5]([H:6])([H:7])[C:8]([C:9]([H:10])[H:11])=[C:12]([H:13])[H:14]>>[H:1].[H:2][C:9]([C:8]([C:5]([O:4][H:3])([H:6])[H:7])=[C:12]([H:13])[H:14])([H:10])[H:11],1.1024115469141673
[H:1][O:2][C:3]([H:4])([H:5])[C:6]([C:7]([H:8])[H:9])=[C:10]([H:11])[H:12].[O:13]=[C:14]([H:15])[H:16]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([C:7]([H:8])([H:9])[H:16])=[C:10]([H:11])[H:12].[O:13]=[C:14][H:15],1.9212767349372255
[H:13][O:14][C:15]([H:16])([H:17])[C:18]([C:19]([H:20])[H:21])=[C:22]([H:23])[H:24].[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:2]([H:3])=[C:4]([C:5]([H:6])[H:7])[C:9]([H:10])([H:11])[H:12].[H:8][C:19]([C:18]([C:15]([O:14][H:13])([H:16])[H:17])=[C:22]([H:23])[H:24])([H:20])[H:21],0.66132917462372
[H:13][O:14][O:15][H:16].[H:1][O:2][C:3]([H:4])([H:5])[C:6]([C:7]([H:8])[H:9])=[C:10]([H:11])[H:12]>>[H:1][O:2][C:3]([H:4])([H:5])[C:6]([C:7]([H:8])([H:9])[H:13])=[C:10]([H:11])[H:12].[O:14][O:15][H:16],1.9959926938173955
[O:12][H:13].[O:1]=[C:2]([H:3])[C:4](=[C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[H:11]>>[H:3][O:12][H:13].[O:1]=[C:2][C:4](=[C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[H:11],6.397719414593007
[O:12][O:13][H:14].[O:1]=[C:2]([H:3])[C:4](=[C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[H:11]>>[H:3][O:12][O:13][H:14].[O:1]=[C:2][C:4](=[C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[H:11],2.641728473829673
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8](=[C:9]([H:10])[H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][C:2]([H:3])([H:4])[H:7].[O:5]=[C:6][C:8](=[C:9]([H:10])[H:11])[C:12]([H:13])([H:14])[H:15],3.618143083523085
[O:1].[O:2]=[C:3]([H:4])[C:5](=[C:6]([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[O:1][H:4].[O:2]=[C:3][C:5](=[C:6]([H:7])[H:8])[C:9]([H:10])([H:11])[H:12],6.797817749720987
[H:1].[O:2]=[C:3]([H:4])[C:5](=[C:6]([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][H:4].[O:2]=[C:3][C:5](=[C:6]([H:7])[H:8])[C:9]([H:10])([H:11])[H:12],5.956670630952538
[O:11]=[C:12][H:13].[O:1]=[C:2]([C:3]([H:4])([H:5])[H:6])[C:7]([H:8])([H:9])[H:10]>>[O:1][C:2]([C:3]([H:4])([H:5])[H:6])([C:7]([H:8])([H:9])[H:10])[C:12](=[O:11])[H:13],2.282945689234951
[H:1].[O:2]=[C:3]=[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[H:1][C:3](=[O:2])[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12],6.471817077394515
[H:1][H:2].[O:3]=[C:4]([H:5])[C:6]([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1].[H:2][C:6]([C:4](=[O:3])[H:5])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],0.5865634225801053
[H:1][H:2].[O:3][C:4]([H:5])([H:6])[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[H:1].[H:2][O:3][C:4]([H:5])([H:6])[C:7](=[C:8]([H:9])[H:10])[C:11]([H:12])([H:13])[H:14],3.752059548009328
[O:13]=[C:14]([H:15])[H:16].[O:1]=[C:2]([H:3])[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[O:13]=[C:14][H:15].[O:1]=[C:2]([H:3])[C:4]([C:5]([H:6])([H:7])[H:8])([C:9]([H:10])([H:11])[H:12])[H:16],1.796360632283167
[H:1].[O:2]=[C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[H:11]>>[H:1][O:2][C:3]([C:4]([H:5])([H:6])[H:7])[C:8]([H:9])([H:10])[H:11],4.9863448014754415
[O:1][O:2][C:3]([C:4](=[O:5])[H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1]([O:2][C:3]([C:4](=[O:5])[H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])[H:13])[H:14],5.319968370381169
[O:1][O:2][C:3]([C:4](=[O:5])[H:6])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14]>>[O:1]([O:2][C:3]([C:4]=[O:5])([C:7]([H:8])([H:9])[H:10])[C:11]([H:12])([H:13])[H:14])[H:6],8.692314266724043
[O:12][O:13][H:14].[O:1]=[C:2]([H:3])[C:4](=[C:5]([H:6])[H:7])[C:8]([H:9])([H:10])[H:11]>>[O:1]=[C:2]([H:3])[C:4]([C:5]([H:6])[H:7])([C:8]([H:9])([H:10])[H:11])[O:12][O:13][H:14],1.0266741543138866
[O:13][O:14][H:15].[O:1]=[C:2]([H:3])[C:4]([C:5]([H:6])([H:7])[H:8])[C:9]([H:10])([H:11])[H:12]>>[O:13][O:14].[O:1]=[C:2]([H:3])[C:4]([C:5]([H:6])([H:7])[H:8])([C:9]([H:10])([H:11])[H:12])[H:15],3.880145750608883
[H:1][C:2]([H:3])[H:4].[O:5]=[C:6]([H:7])[C:8](=[C:9]([H:10])[H:11])[C:12]([H:13])([H:14])[H:15]>>[H:1][C:2]([H:3])([H:4])[C:8]([C:6](=[O:5])[H:7])([C:9]([H:10])[H:11])[C:12]([H:13])([H:14])[H:15],1.8027860334636305
